CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,CHO,PO2,D3M,COH,MTF,COH-W,MTF-W,CHO-W,PO2-W,AL1,Dpp1,Kc1,AL2,Dpp2,Kc2,AL3,Dpp3,Kc3
-0.7063525248,-0.7052853168,-0.5500053478,-0.9318805436,-0.7431185537,-0.9739227619,-0.9709804688,-0.7448236167,-0.8454250488,3.531521504,3.111063683,2.558202135,3.232190877,2.406567506,4.289172009,4.482903564,4.914833314,4.219785554,65.19758716,39.81248054,27.96652741,64.68501859,34.03811366,21.20716913,63.46512225,38.95146819,30.47317248
-0.7333651198,-0.7201215582,-0.5544720433,-0.9787619159,-0.7362355872,-0.9142858678,-1.045684377,-0.7365779958,-0.860760498,3.402131847,3.246615405,2.69142216,3.199656359,2.386549237,4.240568876,4.480851318,4.580318928,4.353018895,65.10270939,40.10412796,27.97981761,64.95974438,34.65649833,24.01791285,63.84797887,39.39926454,30.47642398
-0.7018086843,-0.7366845831,-0.5607307663,-1.013577177,-0.795838357,-0.9591639029,-0.9558450191,-0.7518860096,-0.8808962402,3.577938555,3.23416189,2.595316218,3.123086749,2.53494814,4.359570269,4.638190186,4.920685561,4.154107147,65.34297225,40.29003492,25.57543762,63.80215314,34.43128403,26.66339099,63.36956025,39.379481,30.48918198
-0.767139808,-0.7421116168,-0.5412056901,-0.9947864745,-0.7606422145,-0.9638830365,-1.002857381,-0.7253373286,-0.8478464355,3.40485226,3.279824778,2.71850893,3.027753045,2.503542234,4.432365993,4.893124756,4.59155524,4.309650296,64.75018556,40.23413017,23.10040228,63.440902,33.69294045,25.74709366,65.40361256,39.22899643,30.49257289
-0.7492238386,-0.7126946274,-0.5411053901,-1.003144522,-0.7309989518,-0.9504311925,-1.021874027,-0.7530230179,-0.8319056396,3.523232744,3.258310533,2.719908847,3.128193912,2.498897276,4.379240371,4.762522095,4.798549185,4.225467258,64.65165039,40.00783647,28.01682507,65.21370025,34.24087319,26.49060506,64.71196914,38.62441414,30.4999199
-0.7062273008,-0.7277511218,-0.5742244662,-0.9975764646,-0.7463740109,-0.9904165965,-1.02186186,-0.7789708409,-0.8335942383,3.603017365,3.353987057,2.577800975,3.192771147,2.462247062,4.340499533,4.517905762,4.635212996,4.339987465,65.66063477,39.93956707,27.90482235,64.30949755,34.44011683,28.5799883,63.8401,38.95261393,30.51450113
-0.7411290047,-0.7564544916,-0.5565315376,-0.9370312946,-0.7447555836,-0.9245106572,-0.9879165991,-0.771298346,-0.8986105957,3.484594375,3.157684534,2.609771177,3.198899743,2.365811749,4.277838543,4.788460205,4.934496861,4.103857953,63.84609264,40.05309142,22.71607338,62.520649,34.51997057,25.58294016,62.69076506,39.32893171,30.51741881
-0.7510127522,-0.755899454,-0.5560300374,-1.021935224,-0.7703620795,-0.9508938526,-0.9764190107,-0.7856357431,-0.9004691162,3.430398641,3.432979064,2.576401058,3.172077681,2.53318006,4.338701435,4.555017212,4.827108146,4.094110443,63.24225625,40.9739243,26.16158921,63.41972787,35.08316496,25.50872067,62.13380625,39.6526475,30.52319251
-0.746316854,-0.7311870685,-0.5255321358,-0.9885864965,-0.7278272064,-0.9164141045,-1.00665341,-0.7765858967,-0.9085935059,3.452119441,3.328042234,2.595837118,3.179379032,2.454875065,4.374390955,4.898141357,4.762440826,4.286714979,66.73868789,39.73570611,25.2500698,65.25301775,33.86198992,22.34191033,63.66045156,39.16765623,30.52567164
-0.7500825171,-0.7163596371,-0.5674241229,-1.023365989,-0.749750385,-0.9189703019,-1.028492745,-0.7758001593,-0.8737064209,3.421217246,3.200832771,2.566764419,3.097929244,2.417385762,4.265905711,4.808127563,4.751731216,4.197110866,64.15409264,40.64282533,25.0499103,62.63156703,34.97270643,30.74136635,61.44404189,39.59226273,30.52704155
-0.7309858647,-0.6878589001,-0.5231918014,-0.9916626394,-0.7908714595,-0.9924523012,-0.9998643577,-0.7927258679,-0.9010532227,3.407827712,3.196242533,2.692919746,3.146163559,2.48286468,4.498296252,4.569895996,4.594949543,4.097290112,65.00189064,40.63794903,29.39210452,61.99220175,35.10688637,28.96761432,62.38432764,39.93512227,30.53092991
-0.7090537843,-0.7475915112,-0.5493233074,-0.9379135991,-0.734803186,-0.9052408617,-0.9858969169,-0.7937242166,-0.8772216797,3.368891797,3.351911471,2.713625498,2.965029521,2.400514078,4.374281979,4.854702148,4.739382977,4.150458346,63.33971189,40.5536697,26.26076242,61.60214832,34.99494017,27.33905685,61.15826514,40.08436707,30.5337589
-0.7294742327,-0.7321473715,-0.5451708854,-0.9775815355,-0.7949919381,-0.9219313269,-1.037836816,-0.7734337031,-0.8981751709,3.410335593,3.251924115,2.591767591,3.126983325,2.363684059,4.614627742,4.589221313,4.736749466,4.130389944,62.97017639,40.79752142,26.00479049,62.55030377,34.71163999,26.37545833,61.79139056,39.64824334,30.53886612
-0.696370387,-0.6901671515,-0.5626565272,-0.9529127767,-0.778277491,-0.9847027436,-0.9531196648,-0.7575063432,-0.8955095215,3.620104961,3.398931473,2.588023626,3.136403203,2.547414607,4.615880962,4.702037842,4.694086592,4.205815861,65.21370025,39.97915786,25.13873902,65.060356,34.33682638,26.25964204,63.67840502,39.00837066,30.54662854
-0.7438660424,-0.7326847888,-0.5289690842,-1.008068735,-0.7864068326,-0.9380434668,-0.9511973167,-0.7924300608,-0.8606118164,3.53432693,3.335466445,2.654373189,3.166743533,2.395599413,4.402397693,4.527938965,4.795330449,4.135654642,61.701025,41.11112471,33.46368926,56.65643099,33.26787913,30.78477812,62.10819077,39.93195496,30.54694881
-0.7252434521,-0.7498292816,-0.5598481259,-0.9295913209,-0.7401421358,-0.9805850682,-0.9577430337,-0.7312164933,-0.8950422363,3.56144605,3.246455744,2.739475131,3.166819195,2.419992932,4.397275838,4.464661377,4.648907252,4.169744863,63.71831064,40.68536238,27.22298712,61.80711306,34.96933223,29.65680299,61.83070056,39.75846669,30.5499455
-0.7545279673,-0.7320504602,-0.5329810861,-0.9824103645,-0.7492760184,-0.9520158035,-1.021180522,-0.730088729,-0.8657944336,3.566631838,3.315349228,2.559309046,3.237260209,2.519065382,4.330473774,4.560318848,4.64410841,4.109383279,63.85408327,41.19184121,35.11106155,62.61161256,35.25205403,26.24961489,63.059481,39.87065239,30.55045551
-0.7357443748,-0.6953651221,-0.5491628273,-0.9284705557,-0.7508014326,-0.9336481953,-1.043616028,-0.789952677,-0.8589550781,3.614749147,3.381608314,2.602934372,3.054915585,2.403630694,4.565643194,4.650845703,4.641533422,4.16588756,60.668521,41.4564514,33.40405382,61.606801,35.25800207,32.1575245,61.79335577,40.54614939,30.55339139
-0.7331236164,-0.7419442245,-0.5212593538,-0.9690923348,-0.7318174668,-0.9532996854,-1.008928594,-0.7683310318,-0.8897640381,3.65143222,3.213924928,2.791532516,2.948724431,2.392692568,4.55926812,4.482960571,4.605190974,4.450233363,65.30587732,38.40207052,22.87183041,64.38601369,33.39057169,21.56988163,65.63596386,38.69275664,30.55407131
-0.6978462407,-0.6942286166,-0.5232386081,-0.956787763,-0.7704364899,-0.9328501065,-0.9691189545,-0.7667780448,-0.9044622803,3.529353674,3.165707472,2.680841391,3.162695634,2.487869248,4.470779904,4.46243811,4.778885638,4.066171057,64.82866514,40.38930319,26.25099971,62.38037852,34.7183566,29.03828541,62.50088306,39.40805643,30.55460291
-0.7265135808,-0.7225002905,-0.5739302527,-0.979501144,-0.7904622021,-0.9278186773,-1.040014667,-0.7673973908,-0.8598896484,3.367531591,3.388952695,2.566731863,3.050981178,2.378458021,4.595720469,4.710588867,4.76372832,4.068725217,62.62941752,41.05285421,30.51327024,62.96132568,34.80726067,26.13644392,60.89851406,40.26101572,30.55789927
-0.7216298467,-0.6922110992,-0.5371401948,-0.9631188944,-0.787727618,-0.9316818896,-1.022713533,-0.7853861559,-0.8563425293,3.479663625,3.378175615,2.717467131,3.009594244,2.443127818,4.371339637,4.66874585,4.818154209,4.341342734,67.87700156,39.81310553,25.21573743,65.30054077,34.03398015,23.2831311,65.81582118,38.86467701,30.55900959
-0.7467193596,-0.751106749,-0.572505992,-0.9841630506,-0.7522059298,-0.9260952683,-0.9939391454,-0.7238120736,-0.910324585,3.578661165,3.222227271,2.585777248,3.134549492,2.422899776,4.643833212,4.516708618,4.593018302,4.406030753,65.22985225,39.53270432,24.59045956,65.56347178,34.02046269,24.17747549,65.19351306,38.55634171,30.55986109
-0.7050734516,-0.7109326035,-0.5302462381,-0.9576462215,-0.7919411097,-0.9510789167,-1.040854173,-0.7428916271,-0.8958812256,3.409315438,3.12962421,2.597757934,3.178735908,2.517357236,4.45813873,4.566874634,4.646390786,4.05991597,64.07001914,40.95449888,29.69852273,61.82769394,34.56839401,29.65035695,62.65909806,39.93529457,30.56017624
-0.7003596643,-0.6898323669,-0.5272572967,-0.9805980632,-0.7649766232,-0.9528485918,-0.9543120073,-0.7474673921,-0.8361430664,3.436392052,3.406994326,2.79605783,3.098950677,2.418614428,4.304755525,4.688470215,4.630531199,4.148998826,65.17736556,41.02372585,36.07034322,63.87036461,35.26691453,30.43572266,60.79125977,40.89225746,30.56858976
-0.7105743608,-0.72466758,-0.5617203935,-0.9478097179,-0.7430441433,-0.9351518408,-0.952194991,-0.7911913689,-0.828857666,3.510098249,3.198238289,2.61628242,3.003087341,2.476811252,4.455250876,4.451435791,4.701811557,4.212696456,64.07802377,40.07063265,25.45001908,64.3835707,34.58505472,27.80297338,62.78581406,39.33253893,30.57197022
-0.7584099098,-0.6923520612,-0.528688244,-0.9308790087,-0.7280504378,-0.9437110537,-0.9563316895,-0.7334720219,-0.8816608887,3.587800053,3.302177241,2.605473757,3.151838184,2.396618307,4.434981408,4.481763428,4.93707185,4.105317473,65.32680625,39.66880098,27.51926071,64.87650498,34.21544685,24.40336086,62.694724,39.3223025,30.57509253
-0.714152188,-0.7358035712,-0.5740238661,-1.016677166,-0.7339660685,-0.9012851174,-1.020912853,-0.720937199,-0.9075314941,3.550224345,3.368755648,2.665767864,3.063011383,2.435096536,4.252120293,4.813543213,4.878783479,4.221870583,64.44276314,40.4609636,27.7479073,64.40568888,34.62059925,26.29838486,63.42728702,39.54323349,30.57521056
-0.7057800724,-0.7532123676,-0.5230446946,-0.9677450319,-0.779430853,-0.9909486557,-1.037167645,-0.7205674402,-0.8719328613,3.37101712,3.394620641,2.610292076,3.103868685,2.469858799,4.292659229,4.588708252,4.746288627,4.349891352,67.39178556,39.99170082,25.6946198,63.5837007,34.93081702,30.93048582,64.35850064,39.05429482,30.57776435
-0.7608875551,-0.7540669492,-0.5437265647,-0.9992337664,-0.7660462734,-0.9018518761,-1.024891384,-0.7550197154,-0.8377679443,3.503169696,3.317384899,2.642555284,3.058887822,2.573935816,4.613320034,4.477487915,4.977862005,4.205033975,67.48006389,39.32485536,21.68224737,66.31862814,34.09324479,23.01104302,64.06201502,39.06418463,30.58065488
-0.7443132708,-0.7015850665,-0.5283137905,-1.001940295,-0.7781286701,-0.9641606326,-0.9790105306,-0.7455261584,-0.8939802246,3.371867249,3.250127935,2.742730752,3.035319212,2.402132321,4.261056295,4.812403076,4.618241482,4.255022541,63.10102233,40.48279297,30.74458554,61.36568064,34.97460239,25.68154056,62.65118256,40.13752823,30.58141512
-0.7605566061,-0.7079988336,-0.5730877323,-0.9600665975,-0.7805842149,-0.9642531646,-1.013369462,-0.7877526122,-0.9134362793,3.381728747,3.306647734,2.542444928,3.116125876,2.573546239,4.413186281,4.4790271,5.012916959,4.061114862,65.74979939,40.05792073,22.02789595,64.57930502,34.33281347,26.12181538,64.89712202,38.94293373,30.58924285
-0.7072112033,-0.7190995844,-0.5309617118,-0.9482866393,-0.7243671205,-0.9424618713,-0.9643617512,-0.7652343019,-0.8872258301,3.451269312,3.183868848,2.728015344,2.957387692,2.509176118,4.399019449,4.612423096,4.635798221,4.191429162,62.28169102,40.08840341,23.23344772,62.27736829,34.63456709,22.97451327,61.72852056,39.8350303,30.59052846
-0.7573544508,-0.7459704492,-0.5208113469,-1.012599488,-0.7827979258,-0.9527097938,-1.030183924,-0.7483917891,-0.8856328125,3.370592055,3.430783733,2.635751035,3.149946642,2.337942004,4.495026983,4.564195313,4.857832438,4.086656465,64.51101602,40.50652514,25.44477154,63.03281103,34.65277391,25.35389324,61.95854439,39.98608799,30.5965984
-0.7214509553,-0.7421468573,-0.5510217216,-0.9577296827,-0.7341148894,-0.9729049096,-0.9529736636,-0.7420874017,-0.8743967285,3.360475519,3.348957753,2.626700408,3.204044736,2.467221662,4.361095928,4.542646729,4.795447494,4.396178991,67.01468906,39.29797968,20.09211691,64.3215307,33.18775848,25.94326677,64.78036439,39.14784204,30.60654243
-0.7640092093,-0.7295483862,-0.5356290074,-0.9623319741,-0.791950411,-0.9289290617,-1.010814442,-0.7747925666,-0.8989716797,3.630051472,3.270165321,2.646950373,3.042507071,2.461887453,4.262690929,4.504452148,4.859236977,4.257211821,64.144081,40.33077635,30.47146215,62.40605006,34.51187168,26.11665094,62.71848025,39.32818857,30.60656212
-0.7159768798,-0.7137077911,-0.566187089,-0.9664573441,-0.7950942525,-0.9186348732,-0.9575970325,-0.7949259327,-0.9119919434,3.433076548,3.381688145,2.714602184,3.14306143,2.552688881,4.663830241,4.580727295,4.616368764,4.323411486,65.4481,39.74240288,24.8429803,65.36520377,34.15418306,24.10683431,64.464841,39.35917041,30.60669879
-0.7651183357,-0.7080869348,-0.5601557127,-0.9499797102,-0.7989821985,-0.9242561941,-0.9748494986,-0.7439916595,-0.9021577148,3.562551218,3.214443824,2.681199509,2.998774626,2.393441755,4.62165667,4.821182129,4.668453754,4.067682703,62.58689523,41.20748421,27.27077783,62.18308164,35.26735503,28.37129146,60.79710756,40.0573485,30.61247439
-0.7541701846,-0.722535531,-0.5246896154,-0.9668627273,-0.763786056,-0.9128747543,-0.9901309495,-0.793613289,-0.8973149414,3.409187919,3.401885192,2.791890635,3.190955267,2.345733546,4.632554234,4.59361084,5.027547574,4.209047656,69.839449,39.01702482,21.60975511,66.01765627,33.71692965,20.82874446,66.87763952,39.05131499,30.61580313
-0.7613795063,-0.7479262958,-0.5297313646,-0.9468558751,-0.7902203681,-0.941629083,-0.9971633369,-0.7857189388,-0.9017541504,3.494455873,3.255077408,2.627221307,3.107803092,2.363174612,4.375916614,4.746047119,4.63720276,4.256899067,63.66045156,40.82072382,26.31282583,62.82940225,34.74981846,24.65292548,61.22475639,39.71283545,30.61790435
-0.7387050268,-0.7229143661,-0.5699383108,-1.013159871,-0.7391096908,-0.9512639808,-1.011069944,-0.7604921454,-0.87905896,3.551457032,3.339737362,2.564941271,3.110337758,2.557154034,4.246290096,4.596974243,4.975052927,4.212540079,66.15585564,39.97881642,22.73973725,63.22038877,34.41368594,26.36041908,64.6788451,39.25041243,30.61999598
-0.7202523833,-0.7297245886,-0.566307449,-0.9872749626,-0.7335754136,-0.9493323746,-0.9825388911,-0.7479111026,-0.8985043945,3.590775505,3.245417951,2.610096739,2.968812604,2.394160974,4.488706396,4.873628418,4.595885902,4.281606658,64.754209,39.8934255,19.75579675,61.23649389,34.59242777,24.91775405,63.21243789,39.05469722,30.63400552
-0.7385887474,-0.6982019806,-0.5702525843,-1.015675631,-0.7674135654,-0.9212257701,-0.9494209697,-0.7206783678,-0.8599958496,3.377308076,3.418729369,2.596878916,3.107954415,2.536386579,4.309877379,4.542418701,4.940349107,4.248350449,67.61884543,38.92058387,22.94145516,66.94580911,34.42649846,23.35606541,64.26828056,39.59465054,30.64950272
-0.7334813991,-0.7451158676,-0.5515900885,-0.9997106878,-0.7646324749,-0.9552428581,-0.9841084031,-0.772842089,-0.8798236084,3.576280803,3.167623397,2.723034243,3.211724396,2.338751126,4.304265134,4.651244751,4.620640903,4.320544571,64.73208164,40.44892586,34.02926606,61.79335577,34.57899252,29.86962151,62.204769,39.81826986,30.65110928
-0.7278194877,-0.70331185,-0.5258263493,-1.00628028,-0.7410350612,-0.9927992963,-1.004852729,-0.7250045457,-0.8627570801,3.636257415,3.275833267,2.552993141,3.063919323,2.394101039,4.245581755,4.656204346,4.860524471,4.338215191,65.33084756,39.1832035,25.81405476,65.70115664,34.24532591,23.77031247,63.43326025,38.90794486,30.65252703
-0.7615583977,-0.7569126178,-0.5558628706,-0.9953587802,-0.7735896327,-0.9685096381,-1.034588291,-0.7456001102,-0.8317038574,3.58099902,3.247254046,2.752367391,3.085255914,2.514570262,4.475084442,4.687900146,4.972653506,4.063616897,64.33243056,39.94934655,24.73305959,63.64323992,34.4529519,31.65881861,63.16474314,39.69980516,30.65313541
-0.716263106,-0.7010212189,-0.5270299499,-0.9843895883,-0.7691994162,-0.9338101264,-0.9891332751,-0.7579500538,-0.8484411621,3.581339072,3.196482024,2.686473616,3.207222526,2.400214403,4.327313481,4.611739014,4.779295295,4.184965573,63.3616,40.77245301,27.60655261,63.49300806,34.51915155,24.20027758,63.22436439,39.63207383,30.65895801
-0.7194473721,-0.7396095428,-0.5563710575,-1.015341786,-0.7879880546,-0.9791970877,-0.9821738883,-0.7335089978,-0.8801740723,3.6229954,3.340016767,2.750674468,3.076933131,2.414478918,4.282633471,4.449611572,4.898447025,4.454559798,67.11500814,39.30084199,21.49072989,66.48843507,33.86730054,23.24430347,65.57355506,38.43009712,30.65952356
-0.7063614693,-0.7434948056,-0.5226501811,-0.995990701,-0.7691715123,-0.9701405151,-1.04649955,-0.7489556712,-0.8365784912,3.446721121,3.223504555,2.730587285,2.963856765,2.560030911,4.666500144,4.591501587,4.609872771,4.140815088,63.96400506,40.54945808,30.84546178,63.792169,34.68488103,27.45679894,61.85036025,40.06322357,30.66528986
-0.7366746099,-0.7203858618,-0.5237534816,-0.9896118774,-0.7513223058,-0.9050557977,-1.033590617,-0.7512759076,-0.8702548828,3.39405562,3.164789424,2.725606184,3.075798206,2.416336901,4.254844684,4.850141602,4.918227617,4.13628015,65.05833952,40.27755303,23.36747071,64.36470402,34.59214264,23.63274227,62.19096752,39.56578212,30.66565194
-0.7351719225,-0.7241213525,-0.5204903867,-0.9658611924,-0.7716363584,-0.9388299891,-0.9602980533,-0.7739790973,-0.9072128906,3.454244764,3.174688372,2.563346017,3.008913289,2.463086151,4.569130414,4.552337891,4.810078109,4.295993357,66.65293702,39.22844097,22.87964903,63.63961525,34.01526648,23.53349473,63.54082656,38.83918793,30.66603742
-0.7097872388,-0.6861144965,-0.525184429,-0.9883480358,-0.7966940772,-0.9369099494,-0.9943406485,-0.7933359699,-0.8821281738,3.53696233,3.17748243,2.587372502,3.159555674,2.425746686,4.254299806,4.606950439,4.607707439,4.253146015,62.76600625,40.50120309,32.05457962,63.88405256,34.72814071,23.78703492,62.29747577,39.61279692,30.67230996
-0.6991432031,-0.6862378381,-0.54100509,-1.011597953,-0.7988333776,-0.9662657363,-0.9727081488,-0.7686915466,-0.8673237305,3.334716605,3.27000566,2.598376502,3.009064613,2.551190508,4.388884715,4.52839502,4.849171113,4.287027733,65.39148225,39.96407039,27.12024426,64.41266306,34.50115398,26.89979341,62.05143937,38.34416155,30.67240473
-0.7582667967,-0.7282973492,-0.5645287948,-1.011955644,-0.749629468,-0.9790582896,-0.9728784834,-0.7475228559,-0.8998425293,3.653770075,3.214683315,2.584116881,3.164549344,2.565874568,4.594521737,4.90224585,4.578446209,4.127835784,64.38658202,40.20697839,27.51105772,64.76829202,34.42441239,24.44305721,62.157456,39.32891562,30.67297099
-0.6965135001,-0.7170908771,-0.5413661702,-0.9313559301,-0.753424401,-0.9112323107,-1.037021643,-0.7842768795,-0.8888825684,3.590860518,3.223304979,2.568750348,3.118849696,2.380076264,4.559213632,4.47127417,4.773677139,4.250018472,64.22018906,40.0162482,25.58823904,66.34917025,33.70057661,22.21004055,63.441225,38.90328649,30.67307645
-0.7362005478,-0.7387725815,-0.5416403237,-0.9834953607,-0.7710317735,-0.9602395878,-1.007273915,-0.7377889558,-0.8969857178,3.461343342,3.173371174,2.728764137,3.23775201,2.416906283,4.509139328,4.721477173,4.842558075,4.249653592,66.77954102,39.45957701,25.94578797,64.85934204,34.00638419,25.44963659,65.99734502,38.53003733,30.67809299
-0.7636067037,-0.68711004,-0.5551741436,-1.005147592,-0.7334544966,-0.9671794901,-1.024696715,-0.7513221275,-0.8501722412,3.47936608,3.233722823,2.688915332,3.244712884,2.475642521,4.317778113,4.810407837,4.594891021,4.180847641,63.66045156,39.90587335,27.71316326,61.98646505,34.76244368,28.32707751,63.81613225,39.06122153,30.68190322
-0.7182488,-0.6933564148,-0.5344254068,-0.9647642732,-0.7922108476,-0.9497025027,-0.9961656625,-0.7629972612,-0.8329145508,3.567651993,3.259468071,2.784077143,3.214561708,2.34141823,4.469526684,4.441288574,5.006011309,4.089784008,66.26570514,39.78689235,24.42182819,65.45547073,34.33385854,24.2825682,63.632529,39.03969166,30.68935308
-0.7082487732,-0.6908719611,-0.5278858437,-0.9401312836,-0.7846767896,-0.9116024389,-0.9501996423,-0.7614997381,-0.9096130371,3.358265183,3.130063277,2.557290561,3.144272017,2.342676864,4.487725615,4.443910889,4.56205992,4.151605112,62.50681252,40.62266979,28.20147391,62.14957225,34.95384802,27.66260571,61.25997227,39.76267263,30.69518265
-0.7623186859,-0.7402526816,-0.5661937756,-0.9790122996,-0.7847977066,-0.9658840417,-1.031510101,-0.7736555583,-0.8822874756,3.398433785,3.303334779,2.739442575,3.169051214,2.340908783,4.499985374,4.639843384,4.571482036,4.233390367,65.02406406,40.92227251,32.85794217,63.888049,34.81348091,27.62173537,63.93801502,39.95480373,30.70246031
-0.7378016254,-0.7126505768,-0.5235528815,-1.025500212,-0.7399561096,-0.9940484787,-1.00928143,-0.7689688657,-0.8680671387,3.424575257,3.14890321,2.78049596,3.180892265,2.511693385,4.337339239,4.437982178,4.6823821,4.438922082,68.574961,39.4936485,25.21598589,64.464841,34.12617216,22.27823502,65.57153064,38.8156353,30.70996421
-0.7022201344,-0.7316980554,-0.5669493693,-1.004444133,-0.794591982,-0.9112091777,-1.017968497,-0.760630805,-0.8356333008,3.513243727,3.392305565,2.642392503,3.185507627,2.425806621,4.483475566,4.806132324,4.871175559,4.209881667,65.84916756,39.48825252,19.15788497,64.14608327,34.43619462,24.47414661,64.81055025,39.04650472,30.71138169
-0.7613973955,-0.7252842883,-0.5586578986,-0.9610442864,-0.765943959,-0.9845870785,-0.9620013998,-0.7229893603,-0.8739506836,3.577513491,3.264257884,2.550974656,3.169467353,2.419333648,4.595502518,4.662475098,4.56919966,4.282857676,65.480464,40.06780344,24.40384235,65.19351306,34.10971401,25.13268489,62.58797093,38.69076639,30.71241575
-0.7480163219,-0.7226764929,-0.5601022193,-0.9922349451,-0.7850674445,-0.9704296777,-0.9805922094,-0.75116498,-0.8682583008,3.556770339,3.43317864,2.542379815,3.146768852,2.517866683,4.427680041,4.514257324,4.931102559,4.263258405,66.357316,39.20503678,21.97140027,66.34789024,34.03242608,22.4845516,64.03509999,38.73257184,30.72267344
-0.7032398152,-0.7149764484,-0.5267089897,-0.9437558861,-0.7997077004,-0.9698976186,-1.006069405,-0.745674062,-0.8275407715,3.500406777,3.286530517,2.779714611,3.029871572,2.524399591,4.295056693,4.483131592,4.709068342,4.405978627,67.35279727,40.00209103,26.42158038,64.84457254,34.09858495,21.83963516,64.22018906,39.09336101,30.72548369
-0.7220770751,-0.7088269849,-0.534666127,-1.018227161,-0.7307850218,-0.9809320633,-1.011398446,-0.7296819943,-0.8400087891,3.319244255,3.311677038,2.728731581,3.202909811,2.3789375,4.406538767,4.789942383,4.852682461,4.111259805,67.37947225,40.00532011,25.51075433,62.81553164,34.78363813,29.83315759,63.600625,39.29913535,30.74408311
-0.7578821803,-0.6904931259,-0.5440475249,-1.018882928,-0.7251205263,-0.9124005276,-1.004451226,-0.7359401618,-0.9031878662,3.441280294,3.402324258,2.634741793,3.007437887,2.341388263,4.241059266,4.540423462,5.021870896,4.187519733,65.85119627,39.63953154,26.29075011,64.738116,34.53003814,25.34611649,63.07139306,39.48941209,30.74499136
-0.7128731148,-0.724817352,-0.529336851,-0.9966583909,-0.790824953,-0.9404377331,-0.96853495,-0.7610098077,-0.8444798584,3.500109232,3.239151279,2.54801204,3.066453989,2.469169547,4.26241849,4.490713501,4.725513153,4.147070175,61.80907852,41.14299224,33.7590101,59.57717189,35.2099792,34.09820886,60.90436702,40.07544352,30.7531525
-0.7292863968,-0.7457061456,-0.5264950163,-1.00136799,-0.7291665945,-0.9473198029,-0.9683037816,-0.7802834846,-0.8700212402,3.360305493,3.111542665,2.695328906,3.161825524,2.504261453,4.638547894,4.579815186,4.740904561,4.207483884,66.49383164,39.85680873,24.14761639,64.45681225,34.34180132,26.63026916,62.95629025,39.24575633,30.75391885
-0.7229715319,-0.716051283,-0.5257594826,-1.017607163,-0.7658695486,-0.9199071887,-0.9796188686,-0.7536793397,-0.8888188477,3.391505233,3.323970892,2.722090113,3.160690599,2.371625438,4.449475167,4.533411621,4.976984168,4.30412497,68.11819889,39.15532332,20.21314116,65.04624127,34.3014275,24.02710258,65.63430225,38.64456882,30.75645331
-0.710797975,-0.7391249863,-0.5379492819,-0.9500154793,-0.7955128113,-0.9051830292,-1.029952756,-0.7582735927,-0.8890843506,3.621507674,3.277789107,2.793616114,3.096416011,2.528864744,4.241931071,4.617952759,4.578972911,4.360160119,64.754209,39.81467478,27.03042591,63.8153339,34.5328804,26.1175107,65.044225,39.25300439,30.75819511
-0.7371307828,-0.6974002597,-0.5268226631,-0.9881691902,-0.749080691,-0.9096245667,-0.9474134542,-0.7476245396,-0.8795687256,3.474605357,3.272679973,2.68110184,3.00441142,2.53270058,4.541832018,4.479312134,4.736281286,4.139981077,64.4809,40.42842826,25.96331288,61.17973481,34.84684297,28.92019418,62.932489,39.73146367,30.76142699
-0.7123990527,-0.7420411359,-0.5746390397,-1.004801824,-0.7520850129,-0.9580535186,-1.043445693,-0.736208237,-0.9036657715,3.369826939,3.163911292,2.546351673,3.146087897,2.555086279,4.462443268,4.658256592,4.888849342,4.245848414,66.51829702,39.54762999,20.18748226,65.26019501,34.06703076,24.88979654,63.45436624,38.56758874,30.7653809
-0.745654956,-0.7024484583,-0.5661469689,-0.9515058586,-0.7406444063,-0.9198146566,-0.967062772,-0.7712059063,-0.8572983398,3.404767247,3.331953915,2.76037622,3.17794146,2.520024341,4.39150013,4.449041504,4.765835129,4.221140823,69.31186889,40.03315362,25.27059686,65.54815419,34.61587644,24.14947255,63.33374306,39.80623669,30.76609481
-0.7323991064,-0.7439088812,-0.5566385243,-0.9879664987,-0.7267482549,-0.9868772463,-1.035999636,-0.7581349332,-0.8899445801,3.396861046,3.296269804,2.569661922,2.967072386,2.532191133,4.385070567,4.743766846,4.770633971,4.098019872,63.65646225,40.75800084,33.19147243,62.41395006,35.2553379,27.3857798,63.26015064,39.79735117,30.77297085
-0.6981593006,-0.7423935406,-0.5555419104,-0.9501466327,-0.7930851704,-0.9072534334,-0.9892306092,-0.7540306106,-0.8597409668,3.319159242,3.375621048,2.727885119,3.162128171,2.406687376,4.577085636,4.847519287,4.746990896,4.057778816,64.94949577,40.45533539,28.21507273,62.457409,35.15148293,26.03196267,63.600625,40.08328145,30.78036662
-0.7235439842,-0.7402967322,-0.5544319232,-0.9802165261,-0.7593214291,-0.9028812949,-1.002200376,-0.7306063913,-0.8283266602,3.557450443,3.1987971,2.77834725,3.211535242,2.557663481,4.439013507,4.668403809,4.68858548,4.207379633,66.29012852,40.29184614,28.8546644,64.432729,34.49142821,23.09522609,64.45681225,39.39281241,30.7807429
